reactant_id_no_underbar,reactant_smi,maa_strings,mca_strings,error,reactant_id,rxn_id,mapped_atoms
5reac0,C1CC2CC[C+:20](CCC1[O:10]2)C3=CC=CC=C3,"{'5': {'MAA Value [kJ/mol]': 362.91700125066563, 'Error Log (Reactant, Product)': 'Connectivity, None', 'Type': 'Carbocation'}, '13': {'MAA Value [kJ/mol]': 276.5470917222556, 'Error Log (Reactant, Product)': 'Connectivity, None', 'Type': 'Double bond'}, '11': {'MAA Value [kJ/mol]': 265.0415614498779, 'Error Log (Reactant, Product)': 'Connectivity, None', 'Type': 'Double bond'}, '15': {'MAA Value [kJ/mol]': 265.0415614498779, 'Error Log (Reactant, Product)': 'Connectivity, None', 'Type': 'Double bond'}, '10': {'MAA Value [kJ/mol]': 219.8427543709986, 'Error Log (Reactant, Product)': 'Connectivity, Connectivity', 'Type': 'Double bond'}, '12': {'MAA Value [kJ/mol]': 50.625419368967414, 'Error Log (Reactant, Product)': 'Connectivity, None', 'Type': 'Double bond'}, '14': {'MAA Value [kJ/mol]': 50.625419368967414, 'Error Log (Reactant, Product)': 'Connectivity, None', 'Type': 'Double bond'}}","{'13': {'MCA Value [kJ/mol]': 294.0156299180817, 'Error Log (Reactant, Product)': 'Connectivity, Connectivity', 'Type': 'Double bond'}, '12': {'MCA Value [kJ/mol]': 285.6017157686874, 'Error Log (Reactant, Product)': 'Connectivity, Connectivity', 'Type': 'Double bond'}, '14': {'MCA Value [kJ/mol]': 285.6017157686874, 'Error Log (Reactant, Product)': 'Connectivity, Connectivity', 'Type': 'Double bond'}, '9': {'MCA Value [kJ/mol]': 261.3398185505066, 'Error Log (Reactant, Product)': 'Connectivity, None', 'Type': 'Ether'}, '10': {'MCA Value [kJ/mol]': 257.95675655524246, 'Error Log (Reactant, Product)': 'Connectivity, Connectivity', 'Type': 'Double bond'}, '11': {'MCA Value [kJ/mol]': 244.63133323914371, 'Error Log (Reactant, Product)': 'Connectivity, Connectivity', 'Type': 'Double bond'}, '15': {'MCA Value [kJ/mol]': 244.63133323914371, 'Error Log (Reactant, Product)': 'Connectivity, Connectivity', 'Type': 'Double bond'}}",,5_0,5,"{20: 5, 10: 9}"
6reac0,CC(OC(C)(C)C1=CC=CC=C1)=[O:10],"{'1': {'MAA Value [kJ/mol]': 115.89721800852567, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Ester'}, '8': {'MAA Value [kJ/mol]': 60.74565553129651, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '10': {'MAA Value [kJ/mol]': 60.74565553129651, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '6': {'MAA Value [kJ/mol]': 59.429392136633396, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '9': {'MAA Value [kJ/mol]': 57.73269097530283, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '7': {'MAA Value [kJ/mol]': 43.211604095762596, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '11': {'MAA Value [kJ/mol]': 43.211604095762596, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '12': {'MAA Value [kJ/mol]': -23.459688120055944, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}}","{'12': {'MCA Value [kJ/mol]': 333.01845395285636, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Ester'}, '9': {'MCA Value [kJ/mol]': 320.8217831621878, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '8': {'MCA Value [kJ/mol]': 302.0947397281416, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '10': {'MCA Value [kJ/mol]': 302.0947397281416, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '11': {'MCA Value [kJ/mol]': 294.15374691272154, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '7': {'MCA Value [kJ/mol]': 294.15374691272154, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '6': {'MCA Value [kJ/mol]': 271.5414191491436, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '2': {'MCA Value [kJ/mol]': 256.2261109391693, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Atom with lone pair'}, '1': {'MCA Value [kJ/mol]': -0.006927774753421545, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}}",,6_0,6,{10: 12}
6reac1,[CH2+:20]C2=CC=CC=C2,"{'0': {'MAA Value [kJ/mol]': 551.4737943068612, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Carbocation'}, '4': {'MAA Value [kJ/mol]': 426.0703687343048, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '2': {'MAA Value [kJ/mol]': 410.5219616270624, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '6': {'MAA Value [kJ/mol]': 410.5219616270624, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '1': {'MAA Value [kJ/mol]': 399.42749087826815, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '3': {'MAA Value [kJ/mol]': 124.17328957805876, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '5': {'MAA Value [kJ/mol]': 124.17328957805876, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}}","{'5': {'MCA Value [kJ/mol]': 202.0555986505933, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '3': {'MCA Value [kJ/mol]': 202.0555986505933, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '6': {'MCA Value [kJ/mol]': 183.43457052949816, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '2': {'MCA Value [kJ/mol]': 183.43457052949816, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '1': {'MCA Value [kJ/mol]': 166.1737995541189, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '4': {'MCA Value [kJ/mol]': 140.07226348377299, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}}",,6_1,6,{20: 0}
7reac0,CCN(CC)C(=[O:10])C1=C(C=CC2=C1C=CC=C2)[C+:20]3CCC4=CC=CC=C43,"{'17': {'MAA Value [kJ/mol]': 418.1337699284777, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Carbocation'}, '5': {'MAA Value [kJ/mol]': 362.6834453009069, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Amide'}, '7': {'MAA Value [kJ/mol]': 360.3789738812484, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '22': {'MAA Value [kJ/mol]': 342.1188323800452, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '24': {'MAA Value [kJ/mol]': 331.8453088775277, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '20': {'MAA Value [kJ/mol]': 326.9024704475887, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '8': {'MAA Value [kJ/mol]': 326.47682494530454, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '15': {'MAA Value [kJ/mol]': 298.4269546554424, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '13': {'MAA Value [kJ/mol]': 290.57843703823164, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '9': {'MAA Value [kJ/mol]': 282.1160926129669, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '11': {'MAA Value [kJ/mol]': 240.98751978948712, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '6': {'MAA Value [kJ/mol]': 225.75120529625565, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '25': {'MAA Value [kJ/mol]': 208.907381482888, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '10': {'MAA Value [kJ/mol]': 205.38613685546443, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '16': {'MAA Value [kJ/mol]': 197.8270187987946, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '21': {'MAA Value [kJ/mol]': 185.55721281748265, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '14': {'MAA Value [kJ/mol]': 176.26484995894134, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '23': {'MAA Value [kJ/mol]': 160.7112516774796, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '12': {'MAA Value [kJ/mol]': 95.30249079037458, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}}","{'24': {'MCA Value [kJ/mol]': 397.32420357409865, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '6': {'MCA Value [kJ/mol]': 355.3097785632126, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Amide'}, '23': {'MCA Value [kJ/mol]': 353.7630325271748, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '21': {'MCA Value [kJ/mol]': 321.27093203226104, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '2': {'MCA Value [kJ/mol]': 317.39154493948445, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Atom with lone pair'}, '16': {'MCA Value [kJ/mol]': 299.36438161926344, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '13': {'MCA Value [kJ/mol]': 292.33647065097466, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '10': {'MCA Value [kJ/mol]': 289.7343958648853, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '9': {'MCA Value [kJ/mol]': 287.12541767116636, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '14': {'MCA Value [kJ/mol]': 284.8636725372635, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '8': {'MCA Value [kJ/mol]': 275.7433913531713, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '15': {'MCA Value [kJ/mol]': 273.548958088737, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '7': {'MCA Value [kJ/mol]': 271.41306897066534, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '22': {'MCA Value [kJ/mol]': 238.59798245644197, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '20': {'MCA Value [kJ/mol]': 222.9765608953312, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '12': {'MCA Value [kJ/mol]': 216.13603450357914, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '11': {'MCA Value [kJ/mol]': 205.12326286081225, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '25': {'MCA Value [kJ/mol]': 200.9933792259544, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '5': {'MCA Value [kJ/mol]': 150.73924526944757, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}}",,7_0,7,"{10: 6, 20: 17}"
8reac0,CC1=CC=C(C=C1)[OH:10],"{'4': {'MAA Value [kJ/mol]': 83.24565015849657, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '2': {'MAA Value [kJ/mol]': 59.45850921433885, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '6': {'MAA Value [kJ/mol]': 59.45850921433885, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '3': {'MAA Value [kJ/mol]': 43.120018369867466, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '5': {'MAA Value [kJ/mol]': 43.120018369867466, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '1': {'MAA Value [kJ/mol]': 19.041196800069883, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}}","{'3': {'MCA Value [kJ/mol]': 349.77658005361445, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '5': {'MCA Value [kJ/mol]': 349.77658005361445, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '1': {'MCA Value [kJ/mol]': 349.0033286776161, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '6': {'MCA Value [kJ/mol]': 318.70982857467607, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '2': {'MCA Value [kJ/mol]': 318.70982857467607, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '4': {'MCA Value [kJ/mol]': 270.77877186704427, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '7': {'MCA Value [kJ/mol]': 267.3986216193298, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Phenol'}}",,8_0,8,{10: 7}
8reac1,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,"{'6': {'MAA Value [kJ/mol]': 425.965820267098, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Carbocation'}, '0': {'MAA Value [kJ/mol]': 346.9328660105821, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '10': {'MAA Value [kJ/mol]': 346.9328660105821, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '16': {'MAA Value [kJ/mol]': 346.9328660105821, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '2': {'MAA Value [kJ/mol]': 327.17557915486395, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '8': {'MAA Value [kJ/mol]': 327.17557915486395, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '18': {'MAA Value [kJ/mol]': 327.17557915486395, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '14': {'MAA Value [kJ/mol]': 327.17557915486395, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '12': {'MAA Value [kJ/mol]': 327.17557915486395, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '4': {'MAA Value [kJ/mol]': 327.17557915486395, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '3': {'MAA Value [kJ/mol]': 302.8625348559581, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '7': {'MAA Value [kJ/mol]': 302.8625348559581, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '13': {'MAA Value [kJ/mol]': 302.8625348559581, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '17': {'MAA Value [kJ/mol]': 161.73452127631754, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '15': {'MAA Value [kJ/mol]': 161.73452127631754, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '1': {'MAA Value [kJ/mol]': 161.73452127631754, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '5': {'MAA Value [kJ/mol]': 161.73452127631754, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '11': {'MAA Value [kJ/mol]': 161.73452127631754, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '9': {'MAA Value [kJ/mol]': 161.73452127631754, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}}","{'5': {'MCA Value [kJ/mol]': 258.05696041858755, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '1': {'MCA Value [kJ/mol]': 258.05696041858755, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '17': {'MCA Value [kJ/mol]': 258.05696041858755, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '15': {'MCA Value [kJ/mol]': 258.05696041858755, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '9': {'MCA Value [kJ/mol]': 258.05696041858755, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '11': {'MCA Value [kJ/mol]': 258.05696041858755, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '18': {'MCA Value [kJ/mol]': 250.13060468970798, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '8': {'MCA Value [kJ/mol]': 250.13060468970798, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '2': {'MCA Value [kJ/mol]': 250.13060468970798, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '4': {'MCA Value [kJ/mol]': 250.13060468970798, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '12': {'MCA Value [kJ/mol]': 250.13060468970798, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '14': {'MCA Value [kJ/mol]': 250.13060468970798, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '10': {'MCA Value [kJ/mol]': 243.68387918174267, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '0': {'MCA Value [kJ/mol]': 243.68387918174267, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '16': {'MCA Value [kJ/mol]': 243.68387918174267, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '3': {'MCA Value [kJ/mol]': 174.12930040550418, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '7': {'MCA Value [kJ/mol]': 174.12930040550418, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '13': {'MCA Value [kJ/mol]': 174.12930040550418, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}}",,8_1,8,{20: 6}
9reac0,C[C+:20](C)CC(C)(C)C1=C(C=CC(=C1)Br)[OH:10],"{'1': {'MAA Value [kJ/mol]': 460.4268784932792, 'Error Log (Reactant, Product)': 'Connectivity, None', 'Type': 'Carbocation'}, '11': {'MAA Value [kJ/mol]': 418.4448061231524, 'Error Log (Reactant, Product)': 'Connectivity, Connectivity', 'Type': 'Double bond'}, '10': {'MAA Value [kJ/mol]': 324.36982930265367, 'Error Log (Reactant, Product)': 'Connectivity, Connectivity', 'Type': 'Double bond'}, '12': {'MAA Value [kJ/mol]': 311.5945783779025, 'Error Log (Reactant, Product)': 'Connectivity, Connectivity', 'Type': 'Double bond'}, '9': {'MAA Value [kJ/mol]': 305.94697370007634, 'Error Log (Reactant, Product)': 'Connectivity, Connectivity', 'Type': 'Double bond'}, '8': {'MAA Value [kJ/mol]': 283.3709298931062, 'Error Log (Reactant, Product)': 'Connectivity, Connectivity', 'Type': 'Double bond'}, '7': {'MAA Value [kJ/mol]': 143.90149107575417, 'Error Log (Reactant, Product)': 'Connectivity, None', 'Type': 'Double bond'}}","{'11': {'MCA Value [kJ/mol]': 296.09805232752115, 'Error Log (Reactant, Product)': 'Connectivity, None', 'Type': 'Double bond'}, '9': {'MCA Value [kJ/mol]': 285.26506908610463, 'Error Log (Reactant, Product)': 'Connectivity, None', 'Type': 'Double bond'}, '7': {'MCA Value [kJ/mol]': 266.2061460549012, 'Error Log (Reactant, Product)': 'Connectivity, None', 'Type': 'Double bond'}, '10': {'MCA Value [kJ/mol]': 265.7834891071543, 'Error Log (Reactant, Product)': 'Connectivity, None', 'Type': 'Double bond'}, '12': {'MCA Value [kJ/mol]': 248.0027763498947, 'Error Log (Reactant, Product)': 'Connectivity, Connectivity', 'Type': 'Double bond'}, '14': {'MCA Value [kJ/mol]': 213.84679946303368, 'Error Log (Reactant, Product)': 'Connectivity, None', 'Type': 'Phenol'}, '13': {'MCA Value [kJ/mol]': 203.52371606230736, 'Error Log (Reactant, Product)': 'Connectivity, Connectivity', 'Type': 'Atom with lone pair'}, '8': {'MCA Value [kJ/mol]': 201.16158956568688, 'Error Log (Reactant, Product)': 'Connectivity, None', 'Type': 'Double bond'}}",,9_0,9,"{20: 1, 10: 14}"
10reac0,N#N,"{'0': {'MAA Value [kJ/mol]': -79.18646081653424, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Triple bond'}, '1': {'MAA Value [kJ/mol]': -79.18646081653424, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Triple bond'}}","{'0': {'MCA Value [kJ/mol]': 206.68189662357327, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Atom with lone pair'}, '1': {'MCA Value [kJ/mol]': 206.68189662357327, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Atom with lone pair'}}",,10_0,10,{}
10reac1,CC(C)=[O:10],"{'1': {'MAA Value [kJ/mol]': 137.3800449213013, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Ketone'}, '3': {'MAA Value [kJ/mol]': -69.95245241874363, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}}","{'3': {'MCA Value [kJ/mol]': 346.4248559329426, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Ketone'}, '1': {'MCA Value [kJ/mol]': 240.84142082405742, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}}",,10_1,10,{10: 3}
10reac2,[CH2+:20]C1=CC=CC=C1,"{'0': {'MAA Value [kJ/mol]': 551.4737943068612, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Carbocation'}, '4': {'MAA Value [kJ/mol]': 426.0703687343048, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '2': {'MAA Value [kJ/mol]': 410.5219616270624, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '6': {'MAA Value [kJ/mol]': 410.5219616270624, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '1': {'MAA Value [kJ/mol]': 399.42749087826815, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '3': {'MAA Value [kJ/mol]': 124.17328957805876, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '5': {'MAA Value [kJ/mol]': 124.17328957805876, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}}","{'5': {'MCA Value [kJ/mol]': 202.0555986505933, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '3': {'MCA Value [kJ/mol]': 202.0555986505933, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '6': {'MCA Value [kJ/mol]': 183.43457052949816, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '2': {'MCA Value [kJ/mol]': 183.43457052949816, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '1': {'MCA Value [kJ/mol]': 166.1737995541189, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '4': {'MCA Value [kJ/mol]': 140.07226348377299, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}}",,10_2,10,{20: 0}
11reac0,C1C[O:10]C1,{},"{'2': {'MCA Value [kJ/mol]': 359.9536007272545, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Ether'}}",,11_0,11,{10: 2}
11reac1,C1=CC=C(C=C1)[CH+:20]C2=CC=CC=C2,"{'6': {'MAA Value [kJ/mol]': 481.92995037930086, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Carbocation'}, '0': {'MAA Value [kJ/mol]': 377.7654907205142, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '10': {'MAA Value [kJ/mol]': 377.7654907205142, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '2': {'MAA Value [kJ/mol]': 361.82052459870465, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '4': {'MAA Value [kJ/mol]': 361.82052459870465, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '12': {'MAA Value [kJ/mol]': 361.82052459870465, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '8': {'MAA Value [kJ/mol]': 361.82052459870465, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '3': {'MAA Value [kJ/mol]': 338.4549266612157, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '7': {'MAA Value [kJ/mol]': 338.4549266612157, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '5': {'MAA Value [kJ/mol]': 177.5666753607802, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '1': {'MAA Value [kJ/mol]': 177.5666753607802, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '9': {'MAA Value [kJ/mol]': 177.5666753607802, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '11': {'MAA Value [kJ/mol]': 177.5666753607802, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}}","{'8': {'MCA Value [kJ/mol]': 243.11054634745233, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '12': {'MCA Value [kJ/mol]': 243.11054634745233, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '2': {'MCA Value [kJ/mol]': 243.11054634745233, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '4': {'MCA Value [kJ/mol]': 243.11054634745233, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '9': {'MCA Value [kJ/mol]': 242.97136068018153, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '11': {'MCA Value [kJ/mol]': 242.97136068018153, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '1': {'MCA Value [kJ/mol]': 242.97136068018153, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '5': {'MCA Value [kJ/mol]': 242.97136068018153, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '0': {'MCA Value [kJ/mol]': 229.27007203479297, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '10': {'MCA Value [kJ/mol]': 229.27007203479297, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '3': {'MCA Value [kJ/mol]': 200.70351033494808, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '7': {'MCA Value [kJ/mol]': 200.70351033494808, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}}",,11_1,11,{20: 6}
12reac0,CC1=CCC(CC1)[C+:20](C)C,"{'7': {'MAA Value [kJ/mol]': 486.12322594900616, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Carbocation'}, '1': {'MAA Value [kJ/mol]': 386.4412517747842, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '2': {'MAA Value [kJ/mol]': 131.22293089306913, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}}","{'2': {'MCA Value [kJ/mol]': 365.0386885232292, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '1': {'MCA Value [kJ/mol]': 356.44354633428156, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}}",,12_0,12,{20: 7}
12reac1,CC1(C2CC1C3(C(C2)[O:10]3)C)C,{},"{'8': {'MCA Value [kJ/mol]': 342.7870675979648, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Ether'}}",,12_1,12,{10: 8}
