smiles,fold
Cc1ccc([C@H]2OC[C@@H](NC(=O)Cc3ccccc3)CO2)cc1,train_fold5
O=C(Nc1ccccn1)c1ccccc1-c1ccccc1,train_fold5
O=C(CCC(=O)N1CCOc2ccccc21)NCCCN1CCCCC1,train_fold5
COc1n[nH]c2c(F)c(NC(=O)N[C@H](C)c3ccccc3)nc(CO)c12,train_fold5
Nc1ccc2nc3n(c2c1)C(c1c(F)cccc1F)SC3,train_fold5
CC1(C)CCc2c(ccc3c(=O)c(O)c(-c4ccccc4)oc23)O1,train_fold5
CCc1cc(/C=N/c2ccc3c(c2)OCCO3)c(O)cc1O,train_fold5
Cc1noc(-c2ccc(O)cc2O)c1-c1ccc2c(c1)OCCO2,train_fold5
COC(=O)[C@@H](N)CC(=O)NCCOc1ccc(C2=[N+]([O-])C(C)(C)C(C)(C)N2O)cc1,train_fold5
O=C(Nc1ccc(Cl)c(Cl)c1)Nc1cccc2cnccc12,train_fold5
COc1cc(OC)cc(C(=O)N2CCC(N3CCCCCC3)CC2)c1,train_fold5
O=c1oc(OC2CCCC2)c(Cl)c2ccccc12,train_fold5
COCCNc1nc2c(N)nc(OCCOC)nc2n1Cc1ccccc1,train_fold5
CCCCc1cc(OC)c2c(C)c(C)c(C)c(C)c2c1OC(C)=O,train_fold5
O=C(c1ccccn1)N1CCC2(CC1)COC(COc1cccnc1)C2,train_fold5
CC(C)NC1=NS(=O)(=O)c2cnccc2N1,train_fold5
CCOC1Sc2nnc(C)n2N=C1c1ccc(F)cc1,train_fold5
COc1ccc2c(ccc3nc4cccc(C(=O)NCCN(C)C)c4nc32)c1OC,train_fold5
O=C(Nc1ccc(F)cc1)C1CC(=O)n2ncnc2N1,train_fold5
CSc1nn(C)cc2ncnc1-2,train_fold5
CC[C@@H](NC(=O)c1cc(C(=O)NCC2CC2)n2c1CCCC2)c1ccccc1,train_fold5
O=C(NC1CCCC1)C1CCCN1S(=O)(=O)c1cccc2cccnc12,train_fold5
Cc1c(Oc2c(F)cccc2F)c(OC(C)C)nn1-c1ncc(Br)cc1F,train_fold5
NC[C@H]1CCN(c2cncc(-c3n[nH]c4cnc(-c5cccnc5)cc34)c2)C1,train_fold5
Clc1ccccc1CSc1nc2cc[nH]cc-2n1,train_fold5
O=C(CSc1nnc(COc2ccccc2)o1)N1CCCC1,train_fold5
CCOC(=O)C1Nc2cc(Cl)cc(Cl)c2S(=O)(=O)N1Cc1cccc(C#N)c1,train_fold5
OCCCCCNc1nccc(NCCNc2ccnc3cc(Cl)ccc23)n1,train_fold5
C/C=C/C=N/Nc1nc(C)cc(O)n1,train_fold5
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,train_fold5
CSc1ccccc1C(=O)Nc1cc([N+](=O)[O-])ccc1C,train_fold5
CCCC(=O)Nc1ccc(C(=O)O)cc1NC(=O)CCC,train_fold5
Cc1[nH]ncc1C(C)NCc1ccc(F)cc1,train_fold5
COc1ccc2nc(N3C(=O)/C(=C/c4ccccc4)NC3=S)sc2c1,train_fold5
c1cnc2nc(-c3ccc4[nH]ncc4c3)cn2c1,train_fold5
Nc1nc(-c2cc(Cl)cc(Cl)c2)c(-c2cc(Cl)cc(Cl)c2)[nH]1,train_fold5
CC(C)c1c(O)ccc2c1CC[C@H]1C(C)(C)NC(=O)CC[C@]21C,train_fold5
CC1=C[C@]23C(=O)[C@@H](C=C(CO)[C@@H](O)[C@]2(O)[C@H]1OC(=O)C(C)C)[C@H]1[C@@H](C[C@H]3C)C1(C)C,train_fold5
OC[C@H]1CCCN1Cc1ccc(COc2cccc(C3CCCCC3)c2)cc1,train_fold5
COc1ccc(/N=C(\NC#N)NC(C)(C)C)c(OC)n1,train_fold5
O=C(Nc1cccnc1)c1ccc([N+](=O)[O-])s1,train_fold5
CCOc1ccc(C)nc1C(=O)N1C2CCC1C(Nc1ccc(C(F)(F)F)cn1)C2,train_fold5
[O-]/[N+](=C\c1ccncc1)c1ccc(Br)cc1,train_fold5
Cc1nnc2ccc(N3CCCC3)nn12,train_fold5
CC(=O)SCC1CCN(CC(=O)O)C1=O,train_fold5
CCS(=O)(=O)Nc1cc(C2CCCCC2)cc2c1CCCC2c1c[nH]cn1,train_fold5
Cc1nc2c3c(ccn2c1C)CCC(c1ccccc1)O3,train_fold5
Cc1ccc2nc3c(=O)[nH]c(=O)nc-3n(C)c2c1C,train_fold5
COc1ccc(CCc2ccccc2N2C(=O)c3ccccc3C2=O)cc1,train_fold5
COc1cc2nc(C(=O)c3ccccc3)cn2c2ccccc12,train_fold5
Cc1ccc(N/C=C/C(=O)c2cccs2)cc1,train_fold5
O=C(CN1CCN(C(=O)c2ccco2)CC1)Nc1ccc2c(c1)OCCO2,train_fold5
CC(=O)OC[C@@]1(O)CC[C@@H]2[C@H]([C@H]3[C@H]1CC[C@]3(C)O)C2(C)C,train_fold5
NCCN(C(=O)CCCc1c[nH]c2ccccc12)C1CCC2(CCCCC2)CC1,train_fold5
N#Cc1ccc(CN2c3c(sc4ccccc34)C(=O)NS2(=O)=O)cc1,train_fold5
CCC(C)(C)C1CCC2(CC1)NC(=O)N(CC(=O)NCCOc1ccccc1)C2=O,train_fold5
Cc1ncnc2c1c(I)cn2[C@@H]1C=C(CO)[C@@H](O)[C@H]1O,train_fold5
CC1C2C=C(C=C3c4ccccc4CCc4ccccc43)CC1CC2,train_fold5
c1cc2c(c(NC3=NCCCS3)c1)CCCC2,train_fold5
COc1cccc(CSc2nnc(-c3ccc(C)cc3O)o2)c1,train_fold5
O=C(Nc1ccncn1)Nc1cccc2c1C1CCCCN1C2=O,train_fold5
CC(C)(O)/C=C/c1cccc2nc3cccc(C#N)c3nc12,train_fold5
CCN(CC)c1ccc2nc(Nc3c(C)cccc3Cl)c3cncn3c2c1,train_fold5
COc1ccc(N2CCN(CC(=O)NC(C)c3ccccc3)CC2)cc1,train_fold5
CCOC(=O)c1ccc(N2Cc3ccccc3C2=N)cc1,train_fold5
COc1ccccc1-c1nncc2cc(S(=O)(=O)Nc3ncc(F)s3)ccc12,train_fold5
Cc1ccc(Oc2nc(N)c3cnn(-c4cc(Cl)cc(Cl)c4)c3n2)cn1,train_fold5
ClC1=C(Cl)[C@@]2(Cl)[C@@H]3[C@@H](Cl)C(Cl)C[C@@H]3C1(Cl)C2(Cl)Cl,train_fold5
COc1ccc(Nc2nc(-c3ccccn3)cs2)cc1OC,train_fold5
Oc1c(Oc2c(O)c(Br)c(Br)c(Br)c2Br)cc(Br)c(Br)c1Br,train_fold5
CC(=O)c1cccc(NC(=O)CSc2nnc(-c3cccnc3)o2)c1,train_fold5
COc1ccc(S(=O)(=O)Nc2cccc(C)n2)c2ccccc12,train_fold5
CN(C)CCCNc1c2c(nc3c1CCCC3)CCCCC2,train_fold5
O=C(C1CC1)N1CCN(Cc2coc(-c3ccc(Cl)cc3)n2)CC1,train_fold5
CC(C)(NC(=O)c1ccc(Cl)c(-c2cccc(Cl)c2)n1)c1nccs1,train_fold5
CC(C)(C)[C@H]1CC[C@@H](N2CCC3(CC2)C(=O)NCN3c2ccccc2)CC1,train_fold5
COc1ccc2sc(/C=C3\OC(=O)c4c3cc(C)[nH]c4=S)cc2c1,train_fold5
CC(C)(C)OC(=O)c1coc(-c2ccccc2)n1,train_fold5
Cc1cccc(C)c1NC(=O)C1NC(=O)CC1c1ccccc1,train_fold5
Cc1[nH]n(-c2nc3ccccc3[nH]2)c(=O)c1Cc1ccccc1,train_fold5
COc1c2ccccc2nn1-c1ccccc1,train_fold5
Cc1n[nH]c2cc3[nH]nc(C)c3cc12,train_fold5
O=C(O)Cc1cc(Br)cc(Cc2nc3c(F)c(F)cc(F)c3s2)c1,train_fold5
N#CCCSCc1ccc2oc(C(=O)O)cc2c1,train_fold5
O=C(O)c1cn(C2CC2)c2cc(N3CCN4CCC3CC4)c(F)cc2c1=O,train_fold5
Cc1cccc(C2=NN(c3ccccc3)[C@H](CO)[C@H]2c2ccccc2)c1,train_fold5
c1ccc(OCc2nc3c(OCCCNCc4cccnc4)cccc3o2)cc1,train_fold5
O=C(CN1CCN(Cc2ccc(Cl)cc2)CC1)N1CCOc2ccccc21,train_fold5
COC(=O)c1ccc(NC(=O)c2cnc3c(n2)C(C)(C)CCC3(C)C)cc1,train_fold5
CN(C)CCN1C(=O)c2cccc3cc4cccc([N+](=O)[O-])c4c(c23)C1=O,train_fold5
Cc1noc(COc2ccccc2OCc2onc(C)c2Cl)c1Cl,train_fold5
CCOc1ccc(OCC)c(NC(=O)CN2CCN(c3cccc(C)c3)C(C)C2)c1,train_fold5
CN(C)C(=O)OC1=C(c2ccccc2)Sc2c(Cl)cccc2-n2cccc21,train_fold5
Cc1cc(C)c2c(CN3CCN(C/C=C/c4ccccc4)CC3)cc(=O)oc2c1,train_fold5
O=C1CCc2cc(S(=O)(=O)Nc3ccccc3)cc3c2N1CC3,train_fold5
CCc1c(CN2CCSCC2)cc(-c2ccccc2)n1-c1ccc(F)cc1,train_fold5
COc1ccc(NCCNc2ccnc3cc(Cl)ccc23)cc1,train_fold5
CCc1ccc(C(NCc2nc(N)nc(N(C)C)n2)C(C)C)cc1,train_fold5
O=[N+]([O-])c1ccccc1/C=N/Nc1ccnc2ccc(C(F)(F)F)cc12,train_fold5
Nc1ncnc2nc(-c3ccc(O)cc3)c(-c3ccc(O)cc3)nc12,train_fold5
COc1cc(O)cc(CCc2ccc(OC)c(O)c2CC=C(C)C)c1,train_fold5
Cc1ccnc(NC(=O)c2cccc(S(=O)(=O)NCc3ccccc3)c2)c1,train_fold5
COc1cc(NC(=O)C/C(C)=N/NC(=O)Cc2ccccc2)c(OC)cc1Cl,train_fold5
Cc1nc2c(=O)n(-c3ccccc3)c(=O)n(-c3ccccc3)c2o1,train_fold5
Cn1c(O)c(N=Nc2ccccc2)c2ccccc21,train_fold5
CN(C(=O)c1cc2n(n1)CCCC2)c1ccccn1,train_fold5
CN(C)CCNC(=O)c1nc(NC=O)cn1C,train_fold5
O=C(CCNC(=O)c1ccccc1Cl)Nc1nc(-c2ccc3ccccc3c2)cs1,train_fold5
Cc1cccc(-c2noc(CCC(=O)Nc3ccccc3)n2)c1,train_fold5
Cc1ccc(NC(=O)CSc2nc(-c3ccco3)nc3cc(=O)[nH]n23)cc1C,train_fold5
CN(C)/N=N/c1ncn(C2CCCO2)c1C(N)=O,train_fold5
C#CCOc1cccc(/C=C/C(=O)c2ccc(OC)cc2)c1,train_fold5
Fc1cccc(F)c1-c1c(Cl)ncn1-c1ccccc1Cl,train_fold5
CCCC(=O)Nc1ccc(Cc2cccc3c2CCO3)cc1,train_fold5
O=C(c1cc(COc2cccc(C(F)(F)F)c2)on1)N1C[C@@H]2CCC[C@H]1C2,train_fold5
CN[C@@H](C)C(=O)NC[C@H]1O[C@@H](n2cnc3c(O)nc(N)nc32)[C@H](O)[C@@H]1O,train_fold5
CC(=O)c1cc2cc([N+](=O)[O-])c(Cl)cc2oc1=O,train_fold5
CCc1cccc2c1n(CC)c(=N)n2CC(=O)c1ccc(Br)cc1,train_fold5
O[C@@H]1Cc2cc(Cl)ccc2N[C@H](c2ccc(Cl)cc2)C1,train_fold5
CCc1nn(-c2ccc(F)cc2)c2c1CCN(c1ccccc1C)C2=O,train_fold5
Cc1nc2ccccc2c2c1C(=O)N(C1CCCCCCC1)C2=O,train_fold5
COc1ccc(-c2cccc(N3CCN(c4ccccn4)CC3)n2)cc1OC,train_fold5
COc1ccccc1C(=O)N1CCNCC1C(N)=O,train_fold5
O=C(NCCCC1CCCCC1)NCCC1CCCCC1,train_fold5
CSc1ccc(CN(CC(C)C)C(=O)/C=C/C(C)Cl)cc1,train_fold5
O=C(Nc1cc(Cl)ccc1N1CCCCC1CO)c1cnn2cccnc12,train_fold5
O=S(=O)(c1ccc(F)cc1)N1CCN(c2nc(Cl)ncc2Br)CC1,train_fold5
O=C(NCc1ccc(OC(F)(F)F)cc1)[C@@H]1CCCN1,train_fold5
CCCn1c(=O)c2nc(CC34CC5CC(CC(C5)C3)C4)[nH]c2n(CCC)c1=O,train_fold5
Cc1nc(-c2ccccc2)oc1-c1csc(-c2cccc(Cl)c2)n1,train_fold5
CN(C)Cc1ccc2c(c1)CN(C)CC2c1ccc2sccc2c1,train_fold5
COc1ccc2nc(C)cc(NC3Cc4ccccc4C3)c2c1,train_fold5
COc1ccc(CNC(=O)C2(C)Cc3ccccc3C(=O)O2)cc1,train_fold5
COc1ccc(N(C)C2=CC(=O)C(=O)c3ccccc32)cc1,train_fold5
CC1=C(/C=N/N(C)C(N)=S)C(C)(C)CC=C1,train_fold5
O=C(O)c1ccc2c(c1)nc(Nc1cccc(F)c1)c1nc(NC3CC3)ncc12,train_fold5
Nc1nc2nc(-c3ccc(F)cc3)cc(C(F)(F)F)n2n1,train_fold5
Cc1ccc(CSc2nc(O)c3c(C)cc(C)nc3n2)cc1,train_fold5
O=C(c1ccc(F)cc1)N1C[C@@H]2CCN(c3cccnc3)C[C@@H]2C1,train_fold5
CC[C@]1(c2ccccc2C)ON(c2ccccc2C(F)(F)F)C1=O,train_fold5
COc1cc2oc(=O)ccc2c(OC)c1CCC(C)C,train_fold5
CN(C)CCn1ccc2ccc(/C=C3/C(=O)Nc4ccc(Cl)cc43)cc21,train_fold5
C=C1/C(=C\C=C2/CCC[C@@H]3C([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,train_fold5
CCc1ccc2[nH]c3c(c2c1)C[C@]1(C)c2ccc(O)c(C(C)C)c2CC[C@H]1C3(C)C,train_fold5
[C-]#[N+][C@@]1(C)CC[C@H]2[C@H]3C(=C(C)CC[C@@H]31)[C@@H](C=C(C)C)C[C@@H]2C,train_fold5
N#Cc1ccc(-c2ccc(C[C@@H](C#N)NC(=O)[C@H]3N[C@H]4C[C@@H]3[C@@H](O)C4)cc2)cc1F,train_fold5
O=C1C(c2ccc(F)cc2)=[N+]([O-])c2ccccc21,train_fold5
Cc1cc(C(=O)Nc2ccc(Cl)cc2)n(-c2ccccc2)n1,train_fold5
CC(C)(C)c1cc(/C=C/c2cccs2)cc(C(C)(C)C)c1O,train_fold5
CC1(C(=O)NS(=O)(=O)c2ccccc2Cl)CCN1C(=O)CC1CC1,train_fold5
CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2cccc3c2OCO3)[nH]c1=O,train_fold5
COc1ccc(CC(=O)NC2CCCC2)cc1,train_fold5
CCCCNC(=O)N1CC1C#N,train_fold5
CCN(C(=O)c1ccccc1N)c1ccc(Cl)cc1,train_fold5
C[C@@H](NC(=O)c1[nH]cnc1C(=O)NCc1ccccc1)c1ccccc1,train_fold5
COc1ccc(S(=O)(=O)n2nc(OC(=O)c3c(F)cccc3F)cc2N)cc1,train_fold5
C(#Cc1ccc2[nH]ccc2c1)CN1CCC(=Cc2ccccc2)CC1,train_fold5
COc1ccc2c(c1)N(CCCCCC(=O)NO)C(=O)c1ccccc1S2(=O)=O,train_fold5
Cc1cccc(C(=O)NC(C)C)c1NC(=O)c1cc(C(F)(F)F)nn1C(C)C,train_fold5
O=C(NCCc1ccccc1)C1CCN(C(=O)Nc2ccccc2)CC1,train_fold5
COc1ccccc1/C=C/C(=O)c1sc(-c2cccnc2)nc1C,train_fold5
O=C(/C=C1\NCC2c3ccccc3CCN2C1=O)c1cccc(F)c1,train_fold5
CN(CC(=O)Nc1cc(Cl)ccc1C#N)C1CCS(=O)(=O)C1,train_fold5
C[C@H]1COC2(c3ccccc3)CCC(=O)N12,train_fold5
COc1cc(/C=N\Nc2nncn2N)ccc1OC(C)=O,train_fold5
COc1ccccc1CNCC(=O)Nc1cc(S(=O)(=O)N2CCOCC2)ccc1Cl,train_fold5
COCc1cncc2c1CCN(C(=O)c1cccc(C#N)c1)C2,train_fold5
CSc1sc(C#N)c2c1-c1sncc1CC2,train_fold5
CC1CCn2c(ncc(C(=O)O)c2=O)/C1=N/Nc1ccccc1,train_fold5
Cc1ccc(S(=O)(=O)c2nnn3c2nc(N2CCOCC2)c2ccccc23)cc1,train_fold5
COc1cc(Nc2ncnc3c2sc2nccnc23)cc(OC)c1,train_fold5
O=C(Nc1cnccn1)c1ccccc1NCc1ccncc1,train_fold5
Oc1ccc(-c2ccc(-c3c(Cc4ccccc4)oc4ccccc34)cc2)cc1Br,train_fold5
CN(CCC(Oc1ccc(-c2ccccc2)cc1)c1ccc(F)cc1)CC(=O)O,train_fold5
CCOC(=O)c1c(C)nc(C)c(C(=O)OCC)c1-c1cccc(-n2ccnc2)c1,train_fold5
CO[C@H]1CC[C@H](N(C)c2ccnc3c2CCC3)CC1,train_fold5
CCOC(=O)N1CCC(N(CCN(C)C)C(S)=Nc2cccc(SC)c2)CC1,train_fold5
O=C(/C=C/c1cc([N+](=O)[O-])ccc1Cl)c1ccco1,train_fold5
COc1ccc(C(=O)OCCOc2ccccc2C(C)=O)c(O)c1,train_fold5
O=C(c1cc(Br)n[nH]1)N(Cc1cccc2[nH]cnc12)CC1CCC1,train_fold5
OCCCNc1ccnc(Nc2cccc(F)c2)n1,train_fold5
Cc1ccc2nc(O)c(CN3CCCCC3)c(-c3ccccc3)c2c1,train_fold5
CCOC(=O)c1ccc(CSC(=S)NCc2nc3sc(C)cc3c(=O)[nH]2)cc1,train_fold5
CC(=O)N[C@@H](C)c1ccc(O[C@@H]2CCN(c3ncc(OCCC4CC4)cn3)C2)cc1,train_fold5
Cn1cnc(-c2cc(C(=O)O)ccn2)c1-c1ccc(F)cc1OCC1CC1,train_fold5
CC(OC(=O)CC1CCCC1)C(=O)Nc1ccc(S(N)(=O)=O)cc1,train_fold5
CC(C)(C)c1ccc(-c2cc(Cc3ccc4c(c3)OCCO4)ncn2)cc1,train_fold5
CCOc1ccc(CN2CCNC(=O)C2CC(=O)NCCc2ccccn2)cc1,train_fold5
C=CCNc1ccc2c(c1)C(=O)c1ccc(C3=NCCN3)cc1S2(=O)=O,train_fold5
CCOC(=O)c1csc(Nc2ccc(Cl)cc2Cl)n1,train_fold5
O=C(O)Cc1sc(Cc2ccc(Cl)cc2)nc1-c1ccc(Cl)cc1,train_fold5
CC(C)NS(=O)(=O)c1ccc(OCC(=O)Nc2cccc3ccccc23)cc1,train_fold5
Cc1ccc([C@H](C)NCc2ccc(O)c3ncccc23)cc1,train_fold5
COc1ccc(-n2ncc3c(N4CCCc5ccccc54)ncnc32)cc1,train_fold5
O=C(/C=C/c1ccc(SCCCCBr)cc1)c1ccccc1,train_fold5
CC(=O)[C@@]1(O)[C@H](O)C[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,train_fold5
CCN(CC)S(=O)(=O)c1ccc(N=Nc2c(N)nc(O)nc2O)cc1,train_fold5
CCCCC(O)(CCN1CCOCC1)c1ccc(Cl)cc1,train_fold5
CCS(=O)(=O)c1ccc2oc(-c3ccc(C)cc3)nc2c1,train_fold5
COc1ccc(-c2cc(CC[C@](C)(C(=O)NO)S(C)(=O)=O)no2)c(F)c1,train_fold5
O=[N+]([O-])c1ccc(-c2cc(C(F)(F)F)n(-c3ccnc4cc(Cl)ccc34)n2)cc1,train_fold5
CN1CCN(CCCN2C(=O)/C(=C/c3ccccc3)Oc3ccc(Cl)cc32)CC1,train_fold5
COc1cc(N2CCCC(c3nccn3Cc3cccnc3)C2)ncn1,train_fold5
Nc1nc(O)c(Br)c(-c2ccc3ccccc3n2)n1,train_fold5
CCCc1ccc(Nc2ncnc3cc(OCC4CNCCO4)c(OC)cc23)cc1,train_fold5
CC(C)NCC(O)COc1ccc(CCOCCc2ccccc2)cc1,train_fold5
COc1cc2ncc3c(nc4sccn43)c2cc1OC,train_fold5
NC(=O)c1ccc(-c2ccncc2)cc1NCc1cccc(F)c1,train_fold5
Cc1c(Br)c([N+](=O)[O-])nn1CC(=O)NC(C)c1ccccc1,train_fold5
Cc1cc(-n2cncc2C)cc2ccc(O)nc12,train_fold5
CN(NS(=O)(=O)c1ccc(Cl)cc1)c1nc(C(F)(F)F)nc2ccccc12,train_fold5
Cn1c(N2CCNC(c3ccccc3Br)C2)nc(-c2ccncn2)cc1=O,train_fold5
CC(=O)N(C)Cc1ccc(CN2CCN(c3ccccc3OC(C)C)CC2)n1C,train_fold5
CC(C)[C@H](CC(=O)NCCc1cccc2ncccc12)C(=O)N[C@H](C=O)CC(=O)O,train_fold5
FC(F)(F)c1nnc(S)[nH]1,train_fold5
COc1ccc2[nH]c(C(C)C)c(/C=C/C(=O)c3ccncc3)c2c1,train_fold5
O=c1[nH]c(-c2ccc(C(F)(F)F)cc2)nc2c1CCCC2,train_fold5
C/C(=C\c1ccc(C(=O)O)cc1)c1ccc(SCCC(C)C)cc1,train_fold5
CC(C)[C@@H](CN1CC=CC1)N(C)C(=O)Cc1ccc(Cl)c(Cl)c1,train_fold5
Cc1cccc(N2CC3(CCN(S(=O)(=O)C4CC4)C3)C2)n1,train_fold5
O[C@@H]1CCN(c2nccnc2O[C@H]2C[C@@H](Nc3nc4ccccc4s3)C2)C1,train_fold5
[N-]=[N+]=NCCCCn1ccnc1/C=N/O,train_fold5
CCC(C)CN1CCc2c(c3c(c(OC)c2OC)CCC3)C1,train_fold5
COc1cc(O)c(Br)c2nc(-c3ccc(O)c(F)c3)oc12,train_fold5
CCCN1C[C@@H](CSC)C[C@@H]2Cc3c(O)cccc3C[C@H]21,train_fold5
Fc1cc(F)cc(Nc2cnc3cc[nH]c3c2)c1,train_fold5
Cc1cc2c(s1)c(=O)[nH]c1ccc(O)c(-c3ccc(CN)cc3)c12,train_fold5
O[C@@H]1Cc2ccccc2C[C@H]1N1CCC2(CC1)C(Br)=Cc1ccccc12,train_fold5
CC(C)(C)OC(=O)CNC(=O)c1nc[nH]c1C(=O)NCC(=O)OC(C)(C)C,train_fold5
CCNC(=O)OCC1C2=C(C(=O)C(C)=C(N)C2=O)N2CC3C(N3C)C12OC,train_fold5
COc1ccc2nc(NC(=O)c3cccnc3Nc3cc(F)c(F)c(F)c3)sc2c1,train_fold5
Cc1ccccc1/C(=N/OCCN1CCC[C@@H](C(=O)O)C1)c1ccccc1F,train_fold5
O=C(c1ccccc1)c1cc(F)ccc1OCCn1ccc(=O)[nH]c1=O,train_fold5
O=C(CSc1nnc(NC(=O)c2cc(Br)ccc2Cl)s1)NCC1CCCO1,train_fold5
Oc1nc2ncccc2c2ccccc12,train_fold5
CN(C)CCN/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,train_fold5
O=c1ccc2nc3ccccc3n3c-2c1[C@@H]1Cc2nc4ccccc4nc2[C@H]3[C@H]1O,train_fold5
CC(C)[C@H](C)CC[C@@H](C)[C@H]1CCC2=C3CC[C@H]4[C@@H](C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,train_fold5
O[C@@](Cn1cncn1)(Cn1ncc2ccccc21)c1ccc(F)cc1F,train_fold5
CC(C)C[C@H](NC[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1ccccn1)C(N)=O,train_fold5
O=C1CCc2cc(-c3cncnc3)ccc2N1,train_fold5
CCOc1ccc(C(=O)CCC(=O)NC(C)C(=O)OC)cc1,train_fold5
O=c1[nH]c(=O)n([C@H]2CC(O)C(CO)S2)cc1C12CC3CC(CC(C3)C1)C2,train_fold5
COCCOc1ccnc(-c2noc([C@@H]3CCCN3CC3CC3)n2)c1,train_fold5
COC1=Cc2ccccc2Nc2ccccc21,train_fold5
CC12CC(C(F)(F)F)=NN1C(N)=N/C2=N\c1ccc(Br)c(C(F)(F)F)c1,train_fold5
COC(=O)/C(=C\c1ccc(OC)c(OC)c1)CNCCc1ccc(OC)c(OC)c1,train_fold5
Cc1ccc(-c2nc(N)c3cc(C(C)c4ccccc4)sc3n2)o1,train_fold5
CCCCC(O)c1[nH]c2cc(C)c(C(=O)O)cc2c1CC(C)C,train_fold5
COc1ncccc1-c1ncc(F)c2cc(S(=O)(=O)Nc3nccs3)ccc12,train_fold5
C=CC(=O)N[C@@H]1CCN(c2ncc(C(N)=O)c(N)n2)C1,train_fold5
COCCN(C(=O)Nc1ccc(OC)cc1)c1nc2ccccc2s1,train_fold5
O=C1/C(=C/c2ccc(OCCBr)cc2)CC/C1=C\c1ccc(OCCBr)cc1,train_fold5
Cn1c(=O)c(Nc2ccc(C(=O)Nc3ccon3)cc2)nc2ccccc21,train_fold5
CCn1c2c(c3ccccc3c1=O)C(=O)c1ccccc1C2=O,train_fold5
OC[C@@H](O)[C@H]1O[C@@H](n2cnc3c(Cl)ncnc32)[C@H](O)[C@@H]1O,train_fold5
NC1=NC[C@H](Cc2ccc(O)cc2)N1CCc1cccc(F)c1,train_fold5
Cc1cc(O)c2c(c1)[C@]1(C)CC(=O)[C@@]3(C)CCCC[C@@]3(C)[C@@]1(C)C(=O)[C@@H]2C,train_fold5
C=CCN(C)CCCCCCOc1ccc(C(=O)c2ccc(Br)cc2)cn1,train_fold5
COc1cc2c(cc1OC)C(Cc1ccc(-c3ccccc3)cc1)NCC2,train_fold5
O=C(Cn1cnnc1)c1ccc(O)c(O)c1,train_fold5
Cc1nc(-c2ccc(S(=O)(=O)N3CCN(c4cccc(Cl)c4)CC3)cc2)co1,train_fold5
CCOC(=O)c1cc(-c2cccc(OCc3cccc(OC)c3)c2)on1,train_fold5
COc1cc2ncc(-c3ccccc3)nc2cc1OC,train_fold5
Fc1ccc(Nc2c3ccccc3nc3c2[nH]c2ccccc23)cc1,train_fold5
O=[N+]([O-])c1ccccc1CSc1nnc2c(n1)[nH]c1ccccc12,train_fold5
Cc1nc(C(C)(NC(=O)c2cc(O[C@@H](C)C(F)(F)F)c(C3CC3)cn2)C2CC2)no1,train_fold5
CCCCCCc1ccc(C(=O)CCNCCC)cc1,train_fold5
N#Cc1ccccc1Sc1ccccc1C(=O)OCc1nnc(-c2ccccc2)o1,train_fold5
c1cc2c(cc1OC1CCNCC1)CCC1(CCN(C3CCC3)CC1)O2,train_fold5
O=C(O)C1=NO[C@H]2[C@@H]1CN[C@@H]2C(=O)O,train_fold5
Cn1ccc2c1-c1[nH]c(=O)ncc1CC2,train_fold5
COc1ccc(-n2c(=O)n(Cc3ccccc3)c(=O)c3[nH]cnc32)cc1,train_fold5
Cn1cnc2c1c(=O)n(Cc1c(Cl)cccc1Cl)c(=O)n2C,train_fold5
COc1cc(OC)c(OC)cc1CNc1ncnc2c1ncn2C1CCCCO1,train_fold5
Cc1cc2c3c(cc(C)n2C)cc(=O)cc3o1,train_fold5
Cc1ccc(C)c(Oc2cc(NN3CCCCC3)c([N+](=O)[O-])cc2[N+](=O)[O-])c1,train_fold5
CC(C)(C)SCCNC(=S)c1cccc(C(=S)NCCSC(C)(C)C)n1,train_fold5
Cc1cc(C(=O)O)ccc1-c1ccc(-n2ccnc2)cc1,train_fold5
OC1CCCC1C(O)(C(F)(F)F)C(F)(F)F,train_fold5
Cc1c(Br)cc(-c2csc(=O)[nH]2)cc1S(=O)(=O)NC1CCCC1,train_fold5
COc1cc(CCN2CCCCC2)c(OC)cc1Br,train_fold5
c1ccc(-c2ccc(Cc3cncnc3)cn2)cc1,train_fold5
Sc1nncc2cncn12,train_fold5
COc1ccc(NC(=O)c2csc3c2CCCCC3)c(OC)c1,train_fold5
Cc1nc2c(nnn2-c2cccc(C(=O)c3ccccc3)c2)c(=O)[nH]1,train_fold5
O=c1[nH]cnc2c1-c1cccn1CC2,train_fold5
Nc1sc(-c2ccccc2)c(Cc2ccccc2)c1C(=O)c1ccc(Cl)cc1,train_fold5
O=C(O)c1cc(=O)c2cc3c(c(O)c2o1)OCc1ccccc1-3,train_fold5
N#Cc1cccc(-c2cnc3cccnc3c2)c1,train_fold5
